PaperID,Title,PubYear,Source,DOI,citation_id,authors_text,authorships_names,authorships_orcids
7030,"Attractivity of the recursive sequence &lt;mml:math altimg=""si1.gif"" overflow=""scroll"" xmlns:xocs=""http://www.elsevier.com/xml/xocs/dtd"" xmlns:xs=""http://www.w3.org/2001/XMLSchema"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns=""http://www.elsevier.com/xml/ja/dtd"" xmlns:ja=""http://www.elsevier.com/xml/ja/dtd"" xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:tb=""http://www.elsevier.com/xml/common/table/dtd"" xmlns:sb=""http://www.elsevier.com/xml/common/struct-bib/dtd"" xmlns:ce=""http://www.elsevier.com/xml/common/dtd"" xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:cals=""http://www.elsevier.com/xml/common/cals/dtd"" xmlns:sa=""http://www.elsevier.com/xml/common/struct-aff/dtd""&gt;&lt;mml:mrow&gt;&lt;mml:msub&gt;&lt;mml:mi&gt;x&lt;/mml:mi&gt;&lt;mml:mrow&gt;&lt;mml:mi&gt;n&lt;/mml:mi&gt;&lt;mml:mo&gt;+&lt;/mml:mo&gt;&lt;mml:mn&gt;1&lt;/mml:mn&gt;&lt;/mml:mrow&gt;&lt;/mml:msub&gt;&lt;mml:mo&gt;=&lt;/mml:mo&gt;&lt;mml:mrow&gt;&lt;mml:mo&gt;(&lt;/mml:mo&gt;&lt;mml:mi&gt;A&lt;/mml:mi&gt;&lt;mml:mo&gt;−&lt;/mml:mo&gt;&lt;mml:mi&gt;B&lt;/mml:mi&gt;&lt;mml:msub&gt;&lt;mml:mi&gt;x&lt;/mml:mi&gt;&lt;mml:mrow&gt;&lt;mml:mi&gt;n&lt;/mml:mi&gt;&lt;mml:mo&gt;−&lt;/mml:mo&gt;&lt;mml:mn&gt;2&lt;/mml:mn&gt;&lt;/mml:mrow&gt;&lt;/mml:msub&gt;&lt;mml:mo&gt;)&lt;/mml:mo&gt;&lt;/mml:mrow&gt;&lt;mml:mo&gt;/&lt;/mml:mo&gt;&lt;mml:mrow&gt;&lt;mml:mo&gt;(&lt;/mml:mo&gt;&lt;mml:mi&gt;C&lt;/mml:mi&gt;&lt;mml:mo&gt;+&lt;/mml:mo&gt;&lt;mml:mi&gt;D&lt;/mml:mi&gt;&lt;mml:msub&gt;&lt;mml:mi&gt;x&lt;/mml:mi&gt;&lt;mml:mrow&gt;&lt;mml:mi&gt;n&lt;/mml:mi&gt;&lt;mml:mo&gt;−&lt;/mml:mo&gt;&lt;mml:mn&gt;1&lt;/mml:mn&gt;&lt;/mml:mrow&gt;&lt;/mml:msub&gt;&lt;mml:mo&gt;)&lt;/mml:mo&gt;&lt;/mml:mrow&gt;&lt;/mml:mrow&gt;&lt;/mml:math&gt;",2015,OpenAlex,10.1016/j.joems.2015.08.004,,"A. M. Ahmed, Neveen Ali Eshtewy","""[\""A. M. Ahmed\"", \""Neveen Ali Eshtewy\""]""","""[\""https://orcid.org/0000-0002-5829-5038\"", \""https://orcid.org/0000-0002-8249-7115\""]"""
7058,Solvable product-type system of difference equations of second order,2015,OpenAlex,,,"Stevo Stević, Mohammed Alghamdi, Abdullah Alotaibi, E. M. Elsayed",,
7076,A Proposed Maneuver to Guide Transseptal Puncture Using Real-Time Three-Dimensional Transesophageal Echocardiography: Pilot Study,2015,OpenAlex,10.1155/2015/174051,,"Hani Mahmoud‐Elsayed, Mohammed Alghamdi, Abdullah Ghabashi, Ashraf M. Anwar","""[\""Hani Mahmoud\u2010Elsayed\"", \""Mohammed Alghamdi\"", \""Abdullah Ghabashi\"", \""Ashraf M. Anwar\""]""","""[\""https://orcid.org/0000-0001-8716-7767\"", \""https://orcid.org/0000-0002-9794-554X\"", null, \""https://orcid.org/0000-0001-8999-781X\""]"""
7081,Social presence with virtual glass,2015,OpenAlex,10.1109/vr.2015.7223399,,"Holger Regenbrecht, Mohammed Alghamdi, Simon Hoermann, Tobias Langlotz, Marjorie Harness Goodwin, Colin H Aldridge","""[\""Holger Regenbrecht\"", \""Mohammed Alghamdi\"", \""Simon Hoermann\"", \""Tobias Langlotz\"", \""Marjorie Harness Goodwin\"", \""Colin H Aldridge\""]""","""[\""https://orcid.org/0000-0002-5037-6407\"", \""https://orcid.org/0000-0002-9794-554X\"", \""https://orcid.org/0000-0002-4201-844X\"", \""https://orcid.org/0000-0003-1275-2026\"", \""https://orcid.org/0000-0002-2994-7674\"", null]"""
7086,Mathematics toward systems biology and complexity,2015,OpenAlex,10.1016/j.plrev.2015.02.006,,"Nicola Bellomo, A. M. Ełaiw, Abdullah M. Althiabi, Mohammed Alghamdi","""[\""Nicola Bellomo\"", \""A. M. E\u0142aiw\"", \""Abdullah M. Althiabi\"", \""Mohammed Alghamdi\""]""","""[\""https://orcid.org/0000-0002-5989-1608\"", \""https://orcid.org/0000-0001-5030-633X\"", null, \""https://orcid.org/0000-0002-9794-554X\""]"""
7101,Q-Curvature problem on S n $S^{n}$ under flatness condition: the case β = n $\beta=n$,2015,OpenAlex,10.1186/s13660-015-0905-z,,"Hichem Chtioui, Aymen Bensouf, Mohammed Alghamdi","""[\""Hichem Chtioui\"", \""Aymen Bensouf\"", \""Mohammed Alghamdi\""]""","""[\""https://orcid.org/0000-0002-0029-1624\"", null, \""https://orcid.org/0000-0002-9794-554X\""]"""
7105,"Boundedness character of the recursive sequence<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si1.gif"" display=""inline"" overflow=""scroll""><mml:msub><mml:mrow><mml:mi>x</mml:mi></mml:mrow><mml:mrow><mml:mi>n</mml:mi></mml:mrow></mml:msub><mml:mo>=</mml:mo><mml:mi>α</mml:mi><mml:mo>+</mml:mo><mml:msubsup><mml:mrow><mml:mo>∏</mml:mo></mml:mrow><mml:mrow><mml:mi>j</mml:mi><mml:mo>=</mml:mo><mml:mn>1</mml:mn></mml:mrow><mml:mrow><mml:mi>k</mml:mi></mml:mrow></mml:msubsup><mml:msubsup><mml:mrow><mml:mi>x</mml:mi></mml:mrow><mml:mrow><mml:mi>n</mml:mi><mml:mo>−</mml:mo><mml:mi>j</mml:mi></mml:mrow><mml:mrow><mml:msub><mml:mrow><mml:mi>a</mml:mi></mml:mrow><mml:mrow><mml:mi>j</mml:mi></mml:mrow></mml:msub></mml:mrow></mml:msubsup></mml:math>",2015,OpenAlex,10.1016/j.aml.2015.06.006,,"Stevo Stević, Mohammed Alghamdi, Abdullah Alotaibi","""[\""Stevo Stevi\u0107\"", \""Mohammed Alghamdi\"", \""Abdullah Alotaibi\""]""","""[\""https://orcid.org/0000-0002-7202-9764\"", \""https://orcid.org/0000-0002-9794-554X\"", \""https://orcid.org/0000-0001-7780-8137\""]"""
7117,Frog,2015,OpenAlex,10.1145/2720022,,"Zhang Ji, Xunfei Jiang, Xiao Qin, Wei‐Shinn Ku, Mohammed Alghamdi","""[\""Zhang Ji\"", \""Xunfei Jiang\"", \""Xiao Qin\"", \""Wei\u2010Shinn Ku\"", \""Mohammed Alghamdi\""]""","""[\""https://orcid.org/0000-0003-2161-3431\"", \""https://orcid.org/0000-0001-7934-0144\"", \""https://orcid.org/0000-0002-8345-3587\"", \""https://orcid.org/0000-0001-8636-4689\"", \""https://orcid.org/0000-0002-9794-554X\""]"""
7377,On the complex interplay between learning and dynamics in life sciences,2015,OpenAlex,10.1016/j.plrev.2015.11.008,,"Nicola Bellomo, A. M. Ełaiw, Mohamed Alghamdi","""[\""Nicola Bellomo\"", \""A. M. E\u0142aiw\"", \""Mohamed Alghamdi\""]""","""[\""https://orcid.org/0000-0002-5989-1608\"", \""https://orcid.org/0000-0001-5030-633X\"", null]"""
7380,A Beurling theorem for exponential solvable Lie groups,2015,Manual,,,,,
7381,Association between sleeping hours and cardiometabolic risk factors for metabolic syndrome in a Saudi Arabian population,2015,OpenAlex,10.1136/bmjopen-2015-008590,,"Jason Brocato, Fen Wu, Yu Chen, Magdy Shamy, Mansour A. Alghamdi, Mamdouh I. Khoder, Al-Ser A. Gader Al-Khatim, Mamdouh Hanafy Abdou, Max Costa","""[\""Jason Brocato\"", \""Fen Wu\"", \""Yu Chen\"", \""Magdy Shamy\"", \""Mansour A. Alghamdi\"", \""Mamdouh I. Khoder\"", \""Al-Ser A. Gader Al-Khatim\"", \""Mamdouh Hanafy Abdou\"", \""Max Costa\""]""","""[null, \""https://orcid.org/0000-0002-0563-5887\"", \""https://orcid.org/0000-0002-1519-4894\"", null, \""https://orcid.org/0000-0001-7518-659X\"", \""https://orcid.org/0000-0001-8867-1295\"", null, null, null]"""
7382,Bone turnover biomarkers in obese postmenopausal Saudi women with type-ІІ diabetes mellitus,2015,OpenAlex,10.4314/ahs.v15i1.12,,"NM Alselami, AFN Noureldeen, Maryam A. Al-Ghamdi, Jalaluddin A. Khan, Said S. Moselhy","""[\""NM Alselami\"", \""AFN Noureldeen\"", \""Maryam A. Al-Ghamdi\"", \""Jalaluddin A. Khan\"", \""Said S. Moselhy\""]""","""[null, null, \""https://orcid.org/0000-0003-0861-953X\"", \""https://orcid.org/0000-0003-2319-4023\"", \""https://orcid.org/0000-0002-2384-3700\""]"""
7383,Changes in the prevalence of influenza-like illness and influenza vaccine uptake among Hajj pilgrims: A 10-year retrospective analysis of data,2015,OpenAlex,10.1016/j.vaccine.2015.04.006,,"Mohammad Alfelali, Osamah Barasheed, Mohamed Tashani, Mohammad Azeem, Haitham El Bashir, Ziad A. Memish, Leon Heron, Gulam Khandaker, Robert Booy, Harunor Rashid","""[\""Mohammad Alfelali\"", \""Osamah Barasheed\"", \""Mohamed Tashani\"", \""Mohammad Azeem\"", \""Haitham El Bashir\"", \""Ziad A. Memish\"", \""Leon Heron\"", \""Gulam Khandaker\"", \""Robert Booy\"", \""Harunor Rashid\""]""","""[\""https://orcid.org/0000-0002-4046-2045\"", \""https://orcid.org/0000-0002-9335-6019\"", \""https://orcid.org/0000-0003-1669-1494\"", \""https://orcid.org/0000-0002-4774-9065\"", null, \""https://orcid.org/0000-0002-5099-0714\"", null, \""https://orcid.org/0000-0002-0661-4113\"", \""https://orcid.org/0000-0002-1953-7452\"", \""https://orcid.org/0000-0003-2286-5139\""]"""
7384,Extracting information of future events from Arabic newspapers: an overview,2015,OpenAlex,10.1109/icosc.2015.7050848,,"Meshrif Alruily, Mohammad Alghamdi","""[\""Meshrif Alruily\"", \""Mohammad Alghamdi\""]""","""[\""https://orcid.org/0000-0002-9479-1848\"", null]"""
7385,In Vivo Exposures to Particulate Matter Collected from Saudi Arabia or Nickel Chloride Display Similar Dysregulation of Metabolic Syndrome Genes,2015,OpenAlex,10.1080/15287394.2015.1095689,,"Jason Brocato, Michelle L. Hernandez, Freda Laulicht, Hong Sun, Magdy Shamy, Mansour A. Alghamdi, Mamdouh I. Khoder, Thomas Kluz, Lung‐Chi Chen, Max Costa","""[\""Jason Brocato\"", \""Michelle L. Hernandez\"", \""Freda Laulicht\"", \""Hong Sun\"", \""Magdy Shamy\"", \""Mansour A. Alghamdi\"", \""Mamdouh I. Khoder\"", \""Thomas Kluz\"", \""Lung\u2010Chi Chen\"", \""Max Costa\""]""","""[null, \""https://orcid.org/0000-0002-0925-1872\"", null, \""https://orcid.org/0000-0001-6863-9327\"", null, \""https://orcid.org/0000-0001-7518-659X\"", \""https://orcid.org/0000-0001-8867-1295\"", null, \""https://orcid.org/0000-0003-1154-2107\"", \""https://orcid.org/0000-0003-0000-3028\""]"""
7387,"The power of the age standardized incidence rate to discover the gene link between cancer diseases: development of a new epidemiological method to save money, time, and effort for genetic scientists",2015,OpenAlex,10.2147/ott.s75785,,"Ibrahim Alghamdi, Issam Hussain, Mohamed Alghamdi, Mohamed El‐Sheemy","""[\""Ibrahim Alghamdi\"", \""Issam Hussain\"", \""Mohamed Alghamdi\"", \""Mohamed El\u2010Sheemy\""]""","""[\""https://orcid.org/0000-0002-4765-6563\"", \""https://orcid.org/0000-0002-2182-7360\"", null, null]"""
7025,ON THE DYNAMICS OF &lt;TEX&gt;$x_{n+1}=\frac{a+x_{n-1}x_{n-k}}{x_{n-1}+x_{n-k}}$&lt;/TEX&gt;,2014,OpenAlex,10.14317/jami.2014.599,,A. M. Ahmed,"""[\""A. M. Ahmed\""]""","""[\""https://orcid.org/0000-0002-5829-5038\""]"""
7031,"Flavonoids, stilbenes and pentacyclic triterpenoids in antifungal bark and wood extracts of Terminalia brownii",2014,OpenAlex,10.1055/s-0034-1394693,,"Ethar Yahya Salih, Howaida F. AbdElRahman, A. M. Ahmed, Pia Fyhrquist","""[\""Ethar Yahya Salih\"", \""Howaida F. AbdElRahman\"", \""A. M. Ahmed\"", \""Pia Fyhrquist\""]""","""[\""https://orcid.org/0000-0002-2068-6981\"", null, \""https://orcid.org/0000-0002-5829-5038\"", null]"""
7051,On the interplay between mathematics and biology,2014,OpenAlex,10.1016/j.plrev.2014.12.002,,"Nicola Bellomo, A. M. Ełaiw, Abdullah M. Althiabi, Mohammed Alghamdi","""[\""Nicola Bellomo\"", \""A. M. E\u0142aiw\"", \""Abdullah M. Althiabi\"", \""Mohammed Alghamdi\""]""","""[\""https://orcid.org/0000-0002-5989-1608\"", \""https://orcid.org/0000-0001-5030-633X\"", null, \""https://orcid.org/0000-0002-9794-554X\""]"""
7087,Topological Methods for Boundary Mean Curvature Problem on B <sup>n</sup>,2014,OpenAlex,10.1515/ans-2014-0212,,"Mohammed Alghamdi, Hichem Chtioui, Khadijah Sharaf","""[\""Mohammed Alghamdi\"", \""Hichem Chtioui\"", \""Khadijah Sharaf\""]""","""[\""https://orcid.org/0000-0002-9794-554X\"", \""https://orcid.org/0000-0002-0029-1624\"", \""https://orcid.org/0000-0002-5899-3215\""]"""
7092,Topological arguments for an elliptic equation involving the fractional Laplacian,2014,OpenAlex,10.1186/s13661-014-0187-2,,"Mohammed Alghamdi, Wael Abdelhedi, Hichem Chtioui","""[\""Mohammed Alghamdi\"", \""Wael Abdelhedi\"", \""Hichem Chtioui\""]""","""[\""https://orcid.org/0000-0002-9794-554X\"", \""https://orcid.org/0000-0003-2152-6290\"", \""https://orcid.org/0000-0002-0029-1624\""]"""
7100,Real Time Three‐Dimensional Transesophageal Echocardiography Guided Coronary Sinus Cannulation during <scp>CARILLON</scp> Mitral Annuloplasty Device Therapy for a Patient with Chronic Severe Mitral Regurgitation,2014,OpenAlex,10.1111/echo.12745,,"Hani Mahmoud‐Elsayed, Mohammed Alghamdi, Abdullah Ghabashi","""[\""Hani Mahmoud\u2010Elsayed\"", \""Mohammed Alghamdi\"", \""Abdullah Ghabashi\""]""","""[\""https://orcid.org/0000-0001-8716-7767\"", \""https://orcid.org/0000-0002-9794-554X\"", null]"""
7107,Three-dimensional transesophageal echocardiography incremental value in a case with a rare combination of tricuspid valve prolapse and rheumatic mitral valve stenosis,2014,OpenAlex,10.1016/j.ehj.2014.06.001,,"Hani Mahmoud‐Elsayed, Rasheed A. Saad, Mohammed Alghamdi","""[\""Hani Mahmoud\u2010Elsayed\"", \""Rasheed A. Saad\"", \""Mohammed Alghamdi\""]""","""[\""https://orcid.org/0000-0001-8716-7767\"", null, \""https://orcid.org/0000-0002-9794-554X\""]"""
7116,"Approximation Theorems for Functions of Two Variables via<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" id=""M1""><mml:mrow><mml:mi>σ</mml:mi></mml:mrow></mml:math>-Convergence",2014,OpenAlex,10.1155/2014/350474,,Mohammed Alghamdi,"""[\""Mohammed Alghamdi\""]""","""[\""https://orcid.org/0000-0002-9794-554X\""]"""
7386,The Incidence Rate of Thyroid Cancer Among Women in Saudi Arabia: An Observational Descriptive Epidemiological Analysis of Data from Saudi Cancer Registry 2001–2008,2014,OpenAlex,10.1007/s10903-014-0044-5,,"Ibrahim Alghamdi, Issam Hussain, Mohamed S. Alghamdi, Ahlam A. Dohal, Shaia Almalki, Mohammed A. El-Sheemy","""[\""Ibrahim Alghamdi\"", \""Issam Hussain\"", \""Mohamed S. Alghamdi\"", \""Ahlam A. Dohal\"", \""Shaia Almalki\"", \""Mohammed A. El-Sheemy\""]""","""[\""https://orcid.org/0000-0002-4765-6563\"", \""https://orcid.org/0000-0002-2182-7360\"", null, null, \""https://orcid.org/0000-0002-5899-9035\"", null]"""
7388,A rare cause of asymptomatic solitary pulmonary nodule: adult <i>Schistosoma</i> worm,2014,OpenAlex,10.1136/bcr-2013-202840,,"Ikram Ulhaq Chaudhry, Wejdan Manah, Mohammed Alghamdi, Hadi Mutairi","""[\""Ikram Ulhaq Chaudhry\"", \""Wejdan Manah\"", \""Mohammed Alghamdi\"", \""Hadi Mutairi\""]""","""[null, null, \""https://orcid.org/0000-0002-8723-0858\"", null]"""
7389,Effect of Different Positions on FVC and FEV&lt;sub&gt;1&lt;/sub&gt; Measurements of Asthmatic Patients,2014,OpenAlex,10.1589/jpts.26.591,,"Ganeswara Rao Melam, Syamala Buragadda, Adel A. Alhusaini, Mohammed Alghamdi, Mansour Alghamdi, Parmveer Kaushal","""[\""Ganeswara Rao Melam\"", \""Syamala Buragadda\"", \""Adel A. Alhusaini\"", \""Mohammed Alghamdi\"", \""Mansour Alghamdi\"", \""Parmveer Kaushal\""]""","""[\""https://orcid.org/0000-0002-6997-0668\"", \""https://orcid.org/0000-0003-2481-1214\"", \""https://orcid.org/0000-0001-6695-6820\"", \""https://orcid.org/0000-0001-5156-4971\"", \""https://orcid.org/0000-0002-9389-4722\"", null]"""
7391,"Incidence rate of non-Hodgkin&amp;rsquo;s lymphomas among males in Saudi Arabia: an observational descriptive epidemiological analysis of data from the Saudi Cancer Registry, 2001&amp;ndash;2008",2014,OpenAlex,10.2147/ijgm.s63645,,"Ibrahim Alghamdi, Issam Hussain, Mohamed Alghamdi, Ahlam A. Dohal, Mansour A. Alghamdi, Mohamed El‐Sheemy","""[\""Ibrahim Alghamdi\"", \""Issam Hussain\"", \""Mohamed Alghamdi\"", \""Ahlam A. Dohal\"", \""Mansour A. Alghamdi\"", \""Mohamed El\u2010Sheemy\""]""","""[\""https://orcid.org/0000-0002-4765-6563\"", \""https://orcid.org/0000-0002-2182-7360\"", null, null, \""https://orcid.org/0000-0001-7518-659X\"", null]"""
7392,Incidence rate of ovarian cancer cases in Saudi Arabia: an observational descriptive epidemiological analysis of data from Saudi Cancer Registry 2001&amp;ndash;2008,2014,OpenAlex,10.2147/ijwh.s63636,,"Ibrahim Alghamdi, Issam Hussain, Mohamed S. Alghamdi, Ahlam A. Dohal, Mansour Alghamdi, Mohamed El‐Sheemy","""[\""Ibrahim Alghamdi\"", \""Issam Hussain\"", \""Mohamed S. Alghamdi\"", \""Ahlam A. Dohal\"", \""Mansour Alghamdi\"", \""Mohamed El\u2010Sheemy\""]""","""[\""https://orcid.org/0000-0002-4765-6563\"", \""https://orcid.org/0000-0002-2182-7360\"", null, null, \""https://orcid.org/0000-0001-7938-3523\"", null]"""
7393,"Particulate Matter From Saudi Arabia Induces Genes Involved in Inflammation, Metabolic Syndrome and Atherosclerosis",2014,OpenAlex,10.1080/15287394.2014.892446,,"Jason Brocato, Hong Sun, Magdy Shamy, Thomas Kluz, Mansour A. Alghamdi, Mamdouh I. Khoder, Lung‐Chi Chen, Max Costa","""[\""Jason Brocato\"", \""Hong Sun\"", \""Magdy Shamy\"", \""Thomas Kluz\"", \""Mansour A. Alghamdi\"", \""Mamdouh I. Khoder\"", \""Lung\u2010Chi Chen\"", \""Max Costa\""]""","""[null, \""https://orcid.org/0000-0002-6225-2241\"", null, null, \""https://orcid.org/0000-0001-7518-659X\"", \""https://orcid.org/0000-0001-8867-1295\"", \""https://orcid.org/0000-0003-1154-2107\"", \""https://orcid.org/0000-0003-0000-3028\""]"""
7394,Remarks on the relative tensor degree of finite groups,2014,OpenAlex,10.2298/fil1409929a,,"Ahmad M. Alghamdi, Francesco G. Russo","""[\""Ahmad M. Alghamdi\"", \""Francesco G. Russo\""]""","""[\""https://orcid.org/0000-0001-9715-1558\"", \""https://orcid.org/0000-0002-5889-783X\""]"""
7395,"Seasonal and diurnal variations of BTEX and their potential for ozone formation in the urban background atmosphere of the coastal city Jeddah, Saudi Arabia",2014,OpenAlex,10.1007/s11869-014-0263-x,,"Mansour A. Alghamdi, Mamdouh I. Khoder, A.S. Abdelmaksoud, Roy M. Harrison, Tareq Hussein, Heikki Lihavainen, H. Al-Jeelani, M. H. Goknil, Ibrahim I. Shabbaj, F.M. Almehmadi, Antti Hyvärinen, Kaarle Hämeri","""[\""Mansour A. Alghamdi\"", \""Mamdouh I. Khoder\"", \""A.S. Abdelmaksoud\"", \""Roy M. Harrison\"", \""Tareq Hussein\"", \""Heikki Lihavainen\"", \""H. Al-Jeelani\"", \""M. H. Goknil\"", \""Ibrahim I. Shabbaj\"", \""F.M. Almehmadi\"", \""Antti Hyv\u00e4rinen\"", \""Kaarle H\u00e4meri\""]""","""[\""https://orcid.org/0000-0001-7518-659X\"", \""https://orcid.org/0000-0001-8867-1295\"", \""https://orcid.org/0000-0001-7241-3320\"", \""https://orcid.org/0000-0002-2684-5226\"", null, \""https://orcid.org/0000-0002-6135-4473\"", null, null, null, null, \""https://orcid.org/0000-0001-7938-071X\"", \""https://orcid.org/0000-0003-2667-2174\""]"""
7396,The incidence of Leukemia in Saudi Arabia: Descriptive epidemiological analysis of data from the Saudi cancer registry (2001-2008),2014,Manual,,,,,
7397,The incidence rate of corpus uteri cancer among females in Saudi Arabia: an observational descriptive epidemiological analysis of data from Saudi Cancer Registry 2001&amp;ndash;2008,2014,OpenAlex,10.2147/ijwh.s56687,,"Ibrahim Alghamdi, Issam Hussain, Mohamed Alghamdi, Mohamed El‐Sheemy","""[\""Ibrahim Alghamdi\"", \""Issam Hussain\"", \""Mohamed Alghamdi\"", \""Mohamed El\u2010Sheemy\""]""","""[\""https://orcid.org/0000-0002-4765-6563\"", \""https://orcid.org/0000-0002-2182-7360\"", null, null]"""
7399,The pattern of Middle East respiratory syndrome coronavirus in Saudi Arabia: a descriptive epidemiological analysis of data from the Saudi Ministry of Health,2014,OpenAlex,10.2147/ijgm.s67061,,"Ibrahim Alghamdi, Issam Hussain, Mohamed S. Alghamdi, Shaia Almalki, Mansour Alghamdi, Mohamed El‐Sheemy","""[\""Ibrahim Alghamdi\"", \""Issam Hussain\"", \""Mohamed S. Alghamdi\"", \""Shaia Almalki\"", \""Mansour Alghamdi\"", \""Mohamed El\u2010Sheemy\""]""","""[\""https://orcid.org/0000-0002-4765-6563\"", \""https://orcid.org/0000-0002-2182-7360\"", null, \""https://orcid.org/0000-0002-5899-9035\"", \""https://orcid.org/0000-0001-7938-3523\"", null]"""
7013,A solution form of a class of higher-order rational difference equations,2013,OpenAlex,10.1016/j.joems.2013.04.001,,"A. M. Ahmed, Abou‐Bakr M. Youssef","""[\""A. M. Ahmed\"", \""Abou\u2010Bakr M. Youssef\""]""","""[\""https://orcid.org/0000-0002-5829-5038\"", \""https://orcid.org/0009-0006-9289-6597\""]"""
7079,"<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" id=""M1""><mml:mrow><mml:mi>λ</mml:mi></mml:mrow></mml:math>-Statistical Convergence in Paranormed Space",2013,OpenAlex,10.1155/2013/264520,,"Mohammed Alghamdi, M. ‎Mursaleen","""[\""Mohammed Alghamdi\"", \""M. \u200eMursaleen\""]""","""[\""https://orcid.org/0000-0002-9794-554X\"", \""https://orcid.org/0000-0003-4128-0427\""]"""
7080,Existence of Conformal Metrics with Prescribed Q-Curvature,2013,OpenAlex,10.1155/2013/568245,,"Mohammed Alghamdi, Hichem Chtioui, Afef Rigane","""[\""Mohammed Alghamdi\"", \""Hichem Chtioui\"", \""Afef Rigane\""]""","""[\""https://orcid.org/0000-0002-9794-554X\"", \""https://orcid.org/0000-0002-0029-1624\"", null]"""
7104,Nutritional Aspects of Bone,2013,OpenAlex,10.1016/b978-0-12-375083-9.00029-5,,"S. A. Lanham‐New, Mohammed Alghamdi, J. Jalal","""[\""S. A. Lanham\u2010New\"", \""Mohammed Alghamdi\"", \""J. Jalal\""]""","""[\""https://orcid.org/0000-0003-3153-6345\"", \""https://orcid.org/0000-0002-9794-554X\"", null]"""
7115,(In Press) A new house wall system for residential buildings,2013,OpenAlex,,,"Fayez Aldawi, Firoz Alam, Abhijit Date, Mohammed Alghamdi, Fahad Aldhawi",,
